cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
144,47,-520511347,2024640236,256,254
144,47,-520511347,2024643405,-5,-5
144,47,-520511347,2024654839,5,5
144,47,-520511347,2024672393,17218,3356
144,47,-520511347,2024688900,1127,199
144,47,-520511347,2024689174,-5,-5
144,47,-520511347,2024704687,752,743
144,47,-520511347,2024706463,-5,-5
144,47,-520511347,2024710160,24,7
144,47,-520511347,2024715990,123,101
144,47,-520511347,2024721646,42,29
144,47,-520511347,2024727845,61,14
144,47,-520511347,2024734757,19,8
144,47,-520511347,2024739212,1917,1814
144,47,-520511347,2024740850,8,-5
144,47,-520511347,2024743874,-5,-5
144,47,-520511347,2024759585,-5,-5
144,47,-520511347,2024764676,260,213
144,47,-520511347,2024765500,188533,49789
144,47,-520511347,2024768688,-5,-5
144,47,-520511347,2024772919,3546,587
144,47,-520511347,2024779836,5,-5
144,47,-520511347,2024784953,275,222
144,47,-520511347,2024800993,-5,-5
144,47,-520511347,2024803224,9,5
144,47,-520511347,2024803398,11,11
144,47,-520511347,2024809128,1111,616
144,47,-520511347,2024812410,581,507
144,47,-520511347,2024815876,-5,-5
144,47,-520511347,2024818745,20,-5
144,47,-520511347,2024819051,37,9
144,47,-520511347,2024820847,2515,707
144,47,-520511347,2024827760,617,176
144,47,-520511347,2024829306,13,-5
144,47,-520511347,2024835887,9454,6691
144,47,-520511347,2024838347,17,17
144,47,-520511347,2024838453,52,48
144,47,-520511347,2024838895,41,26
144,47,-520511347,2024839714,26,22
144,47,-520511347,2024847538,699,590
144,47,-520511347,2024854310,2982,2314
144,47,-520511347,2024857445,-5,-5
144,47,-520511347,2024871294,56,44
144,47,-520511347,2024871484,63,-5
144,47,-520511347,2024876776,5,5
144,47,-520511347,2024886171,276,260
144,47,-520511347,2024903899,523,124
144,47,-520511347,2024908175,2436,801
144,47,-520511347,2024910684,-5,-5
144,47,-520511347,2024925832,26,24
144,47,-520511347,2024928164,27,22
144,47,-520511347,2024931904,-5,-5
144,47,-520511347,2024935738,19,17
144,47,-520511347,2024948814,2072,1115
144,47,-520511347,2024949612,23,16
144,47,-520511347,2024955860,199,26
144,47,-520511347,2024963179,-5,-5
144,47,-520511347,2024964702,30,29
144,47,-520511347,2024966996,7407,5562
144,47,-520511347,2024969989,214,209
144,47,-520511347,2024979233,76,17
144,47,-520511347,2024979718,11,11
144,47,-520511347,2024982419,-5,-5
144,47,-520511347,2024982614,446,396
144,47,-520511347,2024986282,17,14
144,47,-520511347,2024991457,5349,1384
144,47,-520511347,2024995629,8365,1576
144,47,-520511347,2025005853,-5,-5
144,47,-520511347,2025007322,6,-5
144,47,-520511347,2025007561,12478,3386
144,47,-520511347,2025013024,412,331
144,47,-520511347,2025017422,3161,2662
144,47,-520511347,2025022799,22976,5383
144,47,-520511347,2025029396,29,29
144,47,-520511347,2025034125,-5,-5
144,47,-520511347,2025038726,8,8
144,47,-520511347,2025040232,-5,-5
144,47,-520511347,2025062813,9524,2023
144,47,-520511347,2025066778,607,481
144,47,-520511347,2025069525,-5,-5
144,47,-520511347,2025073968,10,9
144,47,-520511347,2025074703,728,678
144,47,-520511347,2025077098,43,42
144,47,-520511347,2025087704,-5,-5
144,47,-520511347,2025101415,51924,13850
144,47,-520511347,2025103337,16,14
144,47,-520511347,2025106313,304,242
144,47,-520511347,2025110175,41815,9376
144,47,-520511347,2025121456,-5,-5
144,47,-520511347,2025126261,2638,296
144,47,-520511347,2025126298,831,676
144,47,-520511347,2025135865,-5,-5
144,47,-520511347,2025138546,25,15
144,47,-520511347,2025142961,28,18
144,47,-520511347,2025143140,9129,3466
144,47,-520511347,2025155958,190934,40182
144,47,-520511347,2025158420,4230,711
144,47,-520511347,2025158578,648,592
144,47,-520511347,2025169322,43189,13049
144,47,-520511347,2025174606,50,37
144,47,-520511347,2025182643,-5,-5
144,47,-520511347,2025183168,214,210
144,47,-520511347,2025192969,-5,-5
144,47,-520511347,2025197267,1592,1327
144,47,-520511347,2025199410,-5,-5
144,47,-520511347,2025209876,1816,230
144,47,-520511347,2025222463,221,48
144,47,-520511347,2025227038,104,22
144,47,-520511347,2025243378,64,56
144,47,-520511347,2025253821,79,62
144,47,-520511347,2025257402,158,124
144,47,-520511347,2025259280,532,418
144,47,-520511347,2025263442,-5,-5
144,47,-520511347,2025263850,5854,1454
144,47,-520511347,2025264906,-5,-5
144,47,-520511347,2025270269,291,182
144,47,-520511347,2025276429,-5,-5
144,47,-520511347,2025276493,-5,-5
144,47,-520511347,2025277927,391,180
144,47,-520511347,2025281166,8,7
144,47,-520511347,2025289582,-5,-5
144,47,-520511347,2025294617,17,16
144,47,-520511347,2025299317,-5,-5
144,47,-520511347,2025300260,4521,1390
144,47,-520511347,2025307995,-5,-5
144,47,-520511347,2025313165,-5,-5
144,47,-520511347,2025316145,14,14
144,47,-520511347,2025316495,48,19
144,47,-520511347,2025325569,-5,-5
144,47,-520511347,2025334331,9191,5146
144,47,-520511347,2025337030,236,80
144,47,-520511347,2025342194,6439,1884
144,47,-520511347,2025342404,78,12
144,47,-520511347,2025343537,6,5
144,47,-520511347,2025344880,5,-5
144,47,-520511347,2025345583,-5,-5
144,47,-520511347,2025353729,478,110
144,47,-520511347,2025354615,5599,1248
144,47,-520511347,2025356121,-5,-5
144,47,-520511347,2025360546,-5,-5
144,47,-520511347,2025361772,27721,5631
144,47,-520511347,2025370550,-5,-5
144,47,-520511347,2025377740,7939,524
144,47,-520511347,2025382199,19,12
144,47,-520511347,2025385347,5,-5
144,47,-520511347,2025390188,-5,-5
144,47,-520511347,2025401974,500,289
144,47,-520511347,2025407494,1774,631
144,47,-520511347,2025409909,-5,-5
144,47,-520511347,2025411518,9,5
144,47,-520511347,2025420687,7098,5750
144,47,-520511347,2025423057,-5,-5
144,47,-520511347,2025426856,280,260
144,47,-520511347,2025428510,4638,3428
144,47,-520511347,2025431551,19,10
144,47,-520511347,2025435316,126,118
144,47,-520511347,2025436554,1269,435
144,47,-520511347,2025436952,-5,-5
144,47,-520511347,2025438496,11,-5
144,47,-520511347,2025442222,9,8
144,47,-520511347,2025458245,28760,1654
144,47,-520511347,2025462430,622,161
144,47,-520511347,2025472703,-5,-5
144,47,-520511347,2025473984,103,60
144,47,-520511347,2025474119,66,64
144,47,-520511347,2025492005,425,125
144,47,-520511347,2025498930,8,8
144,47,-520511347,2025499829,-5,-5
144,47,-520511347,2025506601,15,6
144,47,-520511347,2025507106,1122,280
144,47,-520511347,2025511064,-5,-5
144,47,-520511347,2025521383,839,774
144,47,-520511347,2025523631,934,698
144,47,-520511347,2025528716,2096,2055
144,47,-520511347,2025528816,32,30
144,47,-520511347,2025530067,-5,-5
144,47,-520511347,2025532619,115,114
144,47,-520511347,2025551294,223256,51443
144,47,-520511347,2025551628,15,13
144,47,-520511347,2025563354,810,254
144,47,-520511347,2025567034,4147,943
144,47,-520511347,2025576501,858,844
144,47,-520511347,2025578354,12094,3857
144,47,-520511347,2025580664,1025,331
144,47,-520511347,2025585215,90,84
144,47,-520511347,2025585870,13637,1301
144,47,-520511347,2025587786,255,201
144,47,-520511347,2025589738,54,20
144,47,-520511347,2025590251,46,35
144,47,-520511347,2025604268,11,8
144,47,-520511347,2025606435,18157,6339
144,47,-520511347,2025613844,782,708
144,47,-520511347,2025616867,2584,2066
144,47,-520511347,2025627400,1096,686
144,47,-520511347,2025628141,-5,-5
144,47,-520511347,2025631467,-5,-5
144,47,-520511347,2025634586,9,9
144,47,-520511347,2025636462,17620,1804
144,47,-520511347,2025636886,-5,-5
144,47,-520511347,2025638155,402,34
144,47,-520511347,2025639762,11,6
144,47,-520511347,2025647678,226395,57972
144,47,-520511347,2025671490,-5,-5
144,47,-520511347,2025681912,-5,-5
144,47,-520511347,2025687033,126,55
144,47,-520511347,2025687275,-5,-5
144,47,-520511347,2025698699,278,98
144,47,-520511347,2025700222,256,254
144,47,-520511347,2025712305,17436,6200
144,47,-520511347,2025717976,19,12
144,47,-520511347,2025718958,-5,-5
144,47,-520511347,2025722486,325,98
144,47,-520511347,2025724052,4020,896
144,47,-520511347,2025725405,-5,-5
144,47,-520511347,2025735379,-5,-5
144,47,-520511347,2025737243,-5,-5
144,47,-520511347,2025741943,-5,-5
144,47,-520511347,2025749999,8887,2085
144,47,-520511347,2025752497,-5,-5
144,47,-520511347,2025757218,-5,-5
144,47,-520511347,2025762612,16,15
144,47,-520511347,2025763005,12,8
144,47,-520511347,2025764251,828,292
144,47,-520511347,2025765986,5,-5
144,47,-520511347,2025767292,-5,-5
144,47,-520511347,2025768566,83,23
144,47,-520511347,2025771530,3950,3638
144,47,-520511347,2025776016,14106,12256
144,47,-520511347,2025778150,269,64
144,47,-520511347,2025778460,15,11
144,47,-520511347,2025779152,-5,-5
144,47,-520511347,2025794501,11,11
144,47,-520511347,2025796404,6,-5
144,47,-520511347,2025797036,19,18
144,47,-520511347,2025801166,-5,-5
144,47,-520511347,2025803838,174,25
144,47,-520511347,2025809076,11437,3777
144,47,-520511347,2025810086,61,50
144,47,-520511347,2025830883,1228,1027
144,47,-520511347,2025851497,13,9
144,47,-520511347,2025856830,2750,879
144,47,-520511347,2025858630,7755,2794
144,47,-520511347,2025873079,63813,4699
144,47,-520511347,2025873755,29,27
144,47,-520511347,2025876350,231,32
144,47,-520511347,2025885220,-5,-5
144,47,-520511347,2025888674,-5,-5
144,47,-520511347,2025888720,-5,-5
144,47,-520511347,2025911097,70,68
144,47,-520511347,2025918211,781,618
144,47,-520511347,2025935482,30,30
144,47,-520511347,2025940307,11007,3393
