cohort_id,database_id,period_begin,period_end,series_type,calendar_interval,gender,age_group,records,subjects,person_days,person_days_in,records_start,subjects_start,subjects_start_in,records_end,subjects_end,subjects_end_in
135,-520511347,2019-02-01,2019-02-28,T2,m,MALE,30-39,286,286,7762,0,9,9,0,7,7,0
135,-520511347,2019-02-01,2019-02-28,T2,m,No matching concept,40-49,-5,-5,84,0,0,0,0,0,0,0
135,-520511347,2019-02-01,2019-02-28,T2,m,MALE,70-79,2441,2441,67401,0,44,44,0,32,32,0
135,-520511347,2019-02-01,2019-02-28,T2,m,No matching concept,50-59,-5,-5,112,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,NA,7065,7065,208209,208209,428,428,428,296,296,296
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,NA,5035,5035,148357,148357,302,302,302,213,213,213
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,NA,2022,2022,59604,59604,126,126,126,83,83,83
135,-520511347,2019-03-01,2019-03-31,T1,m,No matching concept,NA,8,8,248,248,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,80-89,465,465,13640,13640,29,29,29,30,30,30
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,30-39,143,143,4179,4179,11,11,11,6,6,6
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,60-69,2324,2324,68554,68554,140,140,140,97,97,97
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,40-49,644,644,19096,19096,31,31,31,24,24,24
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,20-29,6,6,149,149,-5,-5,-5,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,50-59,1773,1773,52293,52293,107,107,107,71,71,71
135,-520511347,2019-03-01,2019-03-31,T1,m,NULL,70-79,1710,1710,50298,50298,108,108,108,68,68,68
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,50-59,442,442,13124,13124,27,27,27,21,21,21
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,80-89,203,203,5987,5987,12,12,12,10,10,10
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,30-39,113,113,3264,3264,10,10,10,6,6,6
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,30-39,30,30,915,915,-5,-5,-5,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,50-59,1330,1330,39138,39138,80,80,80,50,50,50
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,20-29,-5,-5,38,38,-5,-5,-5,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,No matching concept,50-59,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,40-49,162,162,4800,4800,6,6,6,6,6,6
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,60-69,612,612,17989,17989,41,41,41,24,24,24
135,-520511347,2019-03-01,2019-03-31,T1,m,No matching concept,70-79,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,No matching concept,60-69,5,5,155,155,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,60-69,1707,1707,50410,50410,99,99,99,73,73,73
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,70-79,569,569,16678,16678,38,38,38,22,22,22
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,80-89,261,261,7622,7622,17,17,17,20,20,20
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,70-79,1140,1140,33589,33589,70,70,70,46,46,46
135,-520511347,2019-03-01,2019-03-31,T1,m,MALE,40-49,482,482,14296,14296,25,25,25,18,18,18
135,-520511347,2019-03-01,2019-03-31,T1,m,No matching concept,80-89,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T1,m,FEMALE,20-29,-5,-5,111,111,-5,-5,-5,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,NA,16431,16431,500064,0,329,329,0,296,296,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,NA,11378,11378,346196,0,229,229,0,213,213,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,NA,5030,5030,153155,0,100,100,0,83,83,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,NA,23,23,713,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,80-89,1068,1068,32531,0,12,12,0,30,30,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,30-39,389,389,11850,0,7,7,0,6,6,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,60-69,5275,5275,160418,0,110,110,0,97,97,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,40-49,1632,1632,49717,0,33,33,0,24,24,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,20-29,25,25,715,0,-5,-5,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,50-59,4162,4162,126694,0,84,84,0,71,71,0
135,-520511347,2019-03-01,2019-03-31,T2,m,NULL,70-79,3880,3880,118139,0,79,79,0,68,68,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,50-59,1099,1099,33518,0,21,21,0,21,21,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,80-89,490,490,14974,0,5,5,0,10,10,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,40-49,-5,-5,93,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,30-39,285,285,8631,0,6,6,0,6,6,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,30-39,104,104,3219,0,-5,-5,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,50-59,3059,3059,93052,0,63,63,0,50,50,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,20-29,15,15,434,0,-5,-5,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,50-59,-5,-5,124,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,40-49,431,431,13066,0,10,10,0,6,6,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,60-69,1474,1474,44874,0,29,29,0,24,24,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,70-79,-5,-5,62,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,60-69,13,13,403,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,60-69,3788,3788,115141,0,81,81,0,73,73,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,70-79,1422,1422,43223,0,32,32,0,22,22,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,80-89,577,577,17526,0,7,7,0,20,20,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,70-79,2456,2456,74854,0,47,47,0,46,46,0
135,-520511347,2019-03-01,2019-03-31,T2,m,MALE,40-49,1198,1198,36558,0,23,23,0,18,18,0
135,-520511347,2019-03-01,2019-03-31,T2,m,No matching concept,80-89,-5,-5,31,0,0,0,0,0,0,0
135,-520511347,2019-03-01,2019-03-31,T2,m,FEMALE,20-29,10,10,281,0,-5,-5,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,NA,7214,7214,204758,204758,445,445,445,341,341,341
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,NA,2050,2050,58594,58594,111,111,111,90,90,90
135,-520511347,2019-04-01,2019-04-30,T1,m,No matching concept,NA,8,8,240,240,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,NA,5156,5156,145924,145924,334,334,334,251,251,251
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,70-79,1736,1736,49646,49646,94,94,94,71,71,71
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,60-69,2364,2364,67213,67213,137,137,137,114,114,114
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,20-29,6,6,164,164,0,0,0,-5,-5,-5
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,80-89,468,468,13131,13131,33,33,33,23,23,23
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,30-39,145,145,4076,4076,8,8,8,6,6,6
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,40-49,677,677,18834,18834,57,57,57,45,45,45
135,-520511347,2019-04-01,2019-04-30,T1,m,NULL,50-59,1818,1818,51694,51694,116,116,116,81,81,81
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,20-29,-5,-5,120,120,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,No matching concept,50-59,-5,-5,30,30,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,50-59,1384,1384,39000,39000,104,104,104,68,68,68
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,60-69,1732,1732,49189,49189,98,98,98,88,88,88
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,70-79,1158,1158,33271,33271,64,64,64,38,38,38
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,20-29,-5,-5,44,44,0,0,0,-5,-5,-5
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,50-59,433,433,12664,12664,12,12,12,13,13,13
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,80-89,208,208,5865,5865,15,15,15,10,10,10
135,-520511347,2019-04-01,2019-04-30,T1,m,No matching concept,60-69,5,5,150,150,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,No matching concept,70-79,-5,-5,30,30,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,30-39,114,114,3172,3172,7,7,7,6,6,6
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,70-79,577,577,16345,16345,30,30,30,33,33,33
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,30-39,31,31,904,904,-5,-5,-5,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,No matching concept,80-89,-5,-5,30,30,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,40-49,170,170,4822,4822,14,14,14,8,8,8
135,-520511347,2019-04-01,2019-04-30,T1,m,FEMALE,60-69,627,627,17874,17874,39,39,39,26,26,26
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,40-49,507,507,14012,14012,43,43,43,37,37,37
135,-520511347,2019-04-01,2019-04-30,T1,m,MALE,80-89,259,259,7236,7236,18,18,18,13,13,13
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,NA,16504,16504,484698,0,369,369,0,341,341,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,NA,5030,5030,148459,0,83,83,0,90,90,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,NA,23,23,690,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,NA,11451,11451,335549,0,286,286,0,251,251,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,70-79,3891,3891,114587,0,79,79,0,71,71,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,60-69,5292,5292,155348,0,114,114,0,114,114,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,20-29,25,25,734,0,0,0,0,-5,-5,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,80-89,1057,1057,31072,0,19,19,0,23,23,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,30-39,392,392,11476,0,9,9,0,6,6,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,40-49,1661,1661,48417,0,53,53,0,45,45,0
135,-520511347,2019-04-01,2019-04-30,T2,m,NULL,50-59,4186,4186,123064,0,95,95,0,81,81,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,20-29,10,10,300,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,50-59,-5,-5,120,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,50-59,3095,3095,90636,0,86,86,0,68,68,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,60-69,3799,3799,111403,0,84,84,0,88,88,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,70-79,2461,2461,72552,0,51,51,0,38,38,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,20-29,15,15,434,0,0,0,0,-5,-5,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,40-49,-5,-5,90,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,50-59,1087,1087,32308,0,9,9,0,13,13,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,80-89,486,486,14367,0,6,6,0,10,10,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,60-69,13,13,390,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,70-79,-5,-5,60,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,30-39,286,286,8337,0,7,7,0,6,6,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,70-79,1428,1428,41975,0,28,28,0,33,33,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,30-39,106,106,3139,0,-5,-5,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,No matching concept,80-89,-5,-5,30,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,40-49,433,433,12815,0,8,8,0,8,8,0
135,-520511347,2019-04-01,2019-04-30,T2,m,FEMALE,60-69,1480,1480,43555,0,30,30,0,26,26,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,40-49,1225,1225,35512,0,45,45,0,37,37,0
135,-520511347,2019-04-01,2019-04-30,T2,m,MALE,80-89,570,570,16675,0,13,13,0,13,13,0
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,NA,8101,8101,632899,632899,1332,1332,1332,1017,1017,1017
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,NA,2279,2279,180701,180701,340,340,340,262,262,262
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,NA,5813,5813,451455,451455,991,991,991,755,755,755
135,-520511347,2019-04-01,2019-06-30,T1,q,No matching concept,NA,9,9,743,743,-5,-5,-5,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,20-29,8,8,498,498,-5,-5,-5,-5,-5,-5
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,40-49,780,780,58898,58898,160,160,160,117,117,117
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,50-59,2059,2059,160642,160642,357,357,357,251,251,251
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,70-79,1906,1906,152367,152367,264,264,264,222,222,222
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,60-69,2639,2639,206857,206857,412,412,412,323,323,323
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,30-39,167,167,12742,12742,30,30,30,24,24,24
135,-520511347,2019-04-01,2019-06-30,T1,q,NULL,80-89,542,542,40895,40895,107,107,107,79,79,79
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,50-59,473,473,38890,38890,52,52,52,36,36,36
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,70-79,1266,1266,102269,102269,172,172,172,138,138,138
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,40-49,583,583,43620,43620,119,119,119,96,96,96
135,-520511347,2019-04-01,2019-06-30,T1,q,No matching concept,60-69,6,6,470,470,-5,-5,-5,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,No matching concept,80-89,-5,-5,91,91,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,40-49,197,197,15278,15278,41,41,41,21,21,21
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,60-69,695,695,55195,55195,107,107,107,81,81,81
135,-520511347,2019-04-01,2019-06-30,T1,q,No matching concept,70-79,-5,-5,91,91,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,No matching concept,50-59,-5,-5,91,91,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,50-59,1585,1585,121661,121661,305,305,305,215,215,215
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,80-89,236,236,18019,18019,43,43,43,38,38,38
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,60-69,1938,1938,151192,151192,304,304,304,242,242,242
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,80-89,305,305,22785,22785,64,64,64,41,41,41
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,30-39,132,132,9794,9794,25,25,25,22,22,22
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,30-39,35,35,2948,2948,5,5,5,-5,-5,-5
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,20-29,-5,-5,364,364,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T1,q,FEMALE,70-79,639,639,50007,50007,92,92,92,84,84,84
135,-520511347,2019-04-01,2019-06-30,T1,q,MALE,20-29,-5,-5,134,134,-5,-5,-5,-5,-5,-5
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,NA,17231,17231,1474577,0,1096,1096,0,1017,1017,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,NA,5215,5215,451012,0,268,268,0,262,262,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,NA,11993,11993,1021472,0,828,828,0,755,755,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,NA,23,23,2093,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,20-29,27,27,2248,0,-5,-5,0,-5,-5,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,40-49,1744,1744,147808,0,136,136,0,117,117,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,50-59,4398,4398,375644,0,307,307,0,251,251,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,70-79,4023,4023,347561,0,211,211,0,222,222,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,60-69,5523,5523,472479,0,345,345,0,323,323,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,30-39,411,411,35100,0,28,28,0,24,24,0
135,-520511347,2019-04-01,2019-06-30,T2,q,NULL,80-89,1105,1105,93737,0,67,67,0,79,79,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,50-59,1125,1125,98467,0,47,47,0,36,36,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,70-79,2543,2543,220189,0,133,133,0,138,138,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,40-49,-5,-5,273,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,40-49,1294,1294,108620,0,114,114,0,96,96,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,60-69,13,13,1183,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,80-89,-5,-5,91,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,40-49,447,447,38915,0,22,22,0,21,21,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,60-69,1537,1537,132602,0,87,87,0,81,81,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,70-79,-5,-5,182,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,No matching concept,50-59,-5,-5,364,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,50-59,3269,3269,276813,0,260,260,0,215,215,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,80-89,509,509,43252,0,29,29,0,38,38,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,60-69,3973,3973,338694,0,258,258,0,242,242,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,80-89,595,595,50394,0,38,38,0,41,41,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,30-39,302,302,25424,0,23,23,0,22,22,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,30-39,109,109,9676,0,5,5,0,-5,-5,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,20-29,10,10,910,0,0,0,0,0,0,0
135,-520511347,2019-04-01,2019-06-30,T2,q,FEMALE,70-79,1478,1478,127190,0,78,78,0,84,84,0
135,-520511347,2019-04-01,2019-06-30,T2,q,MALE,20-29,17,17,1338,0,-5,-5,0,-5,-5,0
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,NA,7355,7355,216100,216100,482,482,482,348,348,348
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,NA,5256,5256,154119,154119,351,351,351,258,258,258
135,-520511347,2019-05-01,2019-05-31,T1,m,No matching concept,NA,8,8,248,248,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,NA,2091,2091,61733,61733,131,131,131,90,90,90
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,20-29,5,5,155,155,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,40-49,693,693,20130,20130,61,61,61,35,35,35
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,50-59,1868,1868,54813,54813,131,131,131,87,87,87
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,70-79,1759,1759,52064,52064,94,94,94,69,69,69
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,80-89,489,489,14097,14097,44,44,44,36,36,36
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,30-39,154,154,4401,4401,15,15,15,12,12,12
135,-520511347,2019-05-01,2019-05-31,T1,m,NULL,60-69,2387,2387,70440,70440,137,137,137,109,109,109
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,20-29,-5,-5,124,124,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,50-59,1428,1428,41536,41536,112,112,112,75,75,75
135,-520511347,2019-05-01,2019-05-31,T1,m,No matching concept,50-59,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,50-59,439,439,13246,13246,19,19,19,12,12,12
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,70-79,1176,1176,35002,35002,56,56,56,46,46,46
135,-520511347,2019-05-01,2019-05-31,T1,m,No matching concept,60-69,5,5,155,155,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,60-69,637,637,18844,18844,36,36,36,27,27,27
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,60-69,1745,1745,51441,51441,101,101,101,82,82,82
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,40-49,515,515,14892,14892,45,45,45,26,26,26
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,30-39,35,35,1036,1036,-5,-5,-5,-5,-5,-5
135,-520511347,2019-05-01,2019-05-31,T1,m,No matching concept,80-89,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,20-29,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,No matching concept,70-79,-5,-5,31,31,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,80-89,272,272,7852,7852,26,26,26,18,18,18
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,70-79,582,582,17031,17031,38,38,38,23,23,23
135,-520511347,2019-05-01,2019-05-31,T1,m,MALE,30-39,119,119,3365,3365,11,11,11,11,11,11
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,40-49,178,178,5238,5238,16,16,16,9,9,9
135,-520511347,2019-05-01,2019-05-31,T1,m,FEMALE,80-89,216,216,6214,6214,18,18,18,18,18,18
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,NA,16572,16572,502617,0,409,409,0,348,348,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,NA,11501,11501,348178,0,301,301,0,258,258,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,NA,23,23,713,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,NA,5048,5048,153726,0,108,108,0,90,90,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,20-29,25,25,753,0,-5,-5,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,40-49,1664,1664,50416,0,48,48,0,35,35,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,50-59,4229,4229,128044,0,124,124,0,87,87,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,70-79,3892,3892,118486,0,72,72,0,69,69,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,80-89,1059,1059,31932,0,25,25,0,36,36,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,30-39,400,400,12019,0,14,14,0,12,12,0
135,-520511347,2019-05-01,2019-05-31,T2,m,NULL,60-69,5303,5303,160967,0,125,125,0,109,109,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,50-59,3130,3130,94344,0,103,103,0,75,75,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,20-29,10,10,310,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,50-59,-5,-5,124,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,50-59,1095,1095,33576,0,21,21,0,12,12,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,70-79,2468,2468,75124,0,45,45,0,46,46,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,60-69,13,13,403,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,60-69,1488,1488,45234,0,34,34,0,27,27,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,60-69,3802,3802,115330,0,91,91,0,82,82,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,40-49,-5,-5,93,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,40-49,1227,1227,37031,0,39,39,0,26,26,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,30-39,109,109,3309,0,-5,-5,0,-5,-5,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,80-89,-5,-5,31,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,20-29,15,15,443,0,-5,-5,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,No matching concept,70-79,-5,-5,62,0,0,0,0,0,0,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,70-79,1422,1422,43300,0,27,27,0,23,23,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,80-89,568,568,17196,0,11,11,0,18,18,0
135,-520511347,2019-05-01,2019-05-31,T2,m,MALE,30-39,291,291,8710,0,11,11,0,11,11,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,40-49,434,434,13292,0,9,9,0,9,9,0
135,-520511347,2019-05-01,2019-05-31,T2,m,FEMALE,80-89,490,490,14705,0,14,14,0,18,18,0
135,-520511347,2019-06-01,2019-06-30,T1,m,NULL,NA,7412,7412,212041,212041,405,405,405,328,328,328
135,-520511347,2019-06-01,2019-06-30,T1,m,MALE,NA,5304,5304,151412,151412,306,306,306,246,246,246
