cohort_id,database_id,period_begin,period_end,series_type,calendar_interval,gender,age_group,records,subjects,person_days,person_days_in,records_start,subjects_start,subjects_start_in,records_end,subjects_end,subjects_end_in
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,10-19,7,7,210,0,0,0,0,0,0,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,60-69,754,754,22620,0,12,12,0,12,12,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,20-29,14,14,420,0,0,0,0,0,0,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,30-39,49,49,1470,0,-5,-5,0,-5,-5,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,70-79,1798,1798,53940,0,-5,-5,0,-5,-5,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,50-59,493,493,14790,0,7,7,0,6,6,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,20-29,31,31,930,0,-5,-5,0,0,0,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,40-49,819,819,24570,0,5,5,0,10,10,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,70-79,1026,1026,30780,0,-5,-5,0,-5,-5,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,60-69,2148,2148,64440,0,17,17,0,17,17,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,80-89,792,792,23760,0,-5,-5,0,9,9,0
135,449523062,2018-11-01,2018-11-30,T2,m,FEMALE,10-19,-5,-5,120,0,0,0,0,0,0,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,50-59,1965,1965,58950,0,24,24,0,18,18,0
135,449523062,2018-11-01,2018-11-30,T2,m,MALE,30-39,147,147,4410,0,-5,-5,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,NA,4713,4713,143396,143396,181,181,181,355,355,355
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,NA,1339,1339,40858,40858,49,49,49,90,90,90
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,NA,3374,3374,102538,102538,132,132,132,265,265,265
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,40-49,421,421,12766,12766,17,17,17,38,38,38
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,60-69,1257,1257,38171,38171,55,55,55,105,105,105
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,70-79,1158,1158,35325,35325,38,38,38,63,63,63
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,50-59,1052,1052,31911,31911,46,46,46,109,109,109
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,10-19,-5,-5,93,93,0,0,0,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,80-89,726,726,22182,22182,23,23,23,27,27,27
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,30-39,78,78,2397,2397,-5,-5,-5,10,10,10
135,449523062,2018-12-01,2018-12-31,T1,m,NULL,20-29,18,18,551,551,-5,-5,-5,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,10-19,-5,-5,62,62,0,0,0,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,80-89,365,365,11074,11074,13,13,13,15,15,15
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,30-39,23,23,713,713,0,0,0,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,30-39,55,55,1684,1684,-5,-5,-5,8,8,8
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,20-29,12,12,365,365,-5,-5,-5,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,40-49,83,83,2502,2502,-5,-5,-5,9,9,9
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,60-69,288,288,8747,8747,15,15,15,19,19,19
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,80-89,361,361,11108,11108,10,10,10,12,12,12
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,70-79,379,379,11585,11585,12,12,12,24,24,24
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,50-59,854,854,25925,25925,37,37,37,86,86,86
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,70-79,779,779,23740,23740,26,26,26,39,39,39
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,60-69,969,969,29424,29424,40,40,40,86,86,86
135,449523062,2018-12-01,2018-12-31,T1,m,MALE,40-49,338,338,10264,10264,14,14,14,29,29,29
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,20-29,6,6,186,186,0,0,0,-5,-5,-5
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,10-19,-5,-5,31,31,0,0,0,0,0,0
135,449523062,2018-12-01,2018-12-31,T1,m,FEMALE,50-59,198,198,5986,5986,9,9,9,23,23,23
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,NA,11098,11098,344038,0,91,91,0,419,419,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,NA,3384,3384,104904,0,23,23,0,110,110,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,NA,7714,7714,239134,0,68,68,0,309,309,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,40-49,1031,1031,31961,0,15,15,0,50,50,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,60-69,2902,2902,89962,0,29,29,0,121,121,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,70-79,2828,2828,87668,0,10,10,0,72,72,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,50-59,2463,2463,76353,0,29,29,0,128,128,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,10-19,11,11,341,0,0,0,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,80-89,1621,1621,50251,0,-5,-5,0,32,32,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,30-39,197,197,6107,0,5,5,0,13,13,0
135,449523062,2018-12-01,2018-12-31,T2,m,NULL,20-29,45,45,1395,0,0,0,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,10-19,7,7,217,0,0,0,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,80-89,784,784,24304,0,-5,-5,0,17,17,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,30-39,51,51,1581,0,-5,-5,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,30-39,146,146,4526,0,-5,-5,0,11,11,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,20-29,31,31,961,0,0,0,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,40-49,209,209,6479,0,-5,-5,0,11,11,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,60-69,748,748,23188,0,6,6,0,25,25,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,80-89,837,837,25947,0,-5,-5,0,15,15,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,70-79,1027,1027,31837,0,-5,-5,0,29,29,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,50-59,1969,1969,61039,0,22,22,0,101,101,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,70-79,1801,1801,55831,0,7,7,0,43,43,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,60-69,2154,2154,66774,0,23,23,0,96,96,0
135,449523062,2018-12-01,2018-12-31,T2,m,MALE,40-49,822,822,25482,0,13,13,0,39,39,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,20-29,14,14,434,0,0,0,0,-5,-5,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,10-19,-5,-5,124,0,0,0,0,0,0,0
135,449523062,2018-12-01,2018-12-31,T2,m,FEMALE,50-59,494,494,15314,0,7,7,0,27,27,0
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,NA,4577,4577,138320,138320,219,219,219,69,69,69
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,NA,1309,1309,39536,39536,60,60,60,10,10,10
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,NA,3268,3268,98784,98784,159,159,159,59,59,59
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,60-69,1239,1239,37333,37333,67,67,67,25,25,25
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,20-29,16,16,496,496,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,70-79,1180,1180,35824,35824,41,41,41,6,6,6
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,30-39,57,57,1737,1737,-5,-5,-5,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,80-89,795,795,24251,24251,28,28,28,14,14,14
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,40-49,355,355,10646,10646,24,24,24,9,9,9
135,449523062,2019-01-01,2019-01-31,T1,m,NULL,50-59,935,935,28033,28033,57,57,57,15,15,15
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,30-39,21,21,651,651,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,70-79,374,374,11356,11356,13,13,13,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,50-59,761,761,22865,22865,43,43,43,13,13,13
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,80-89,392,392,11940,11940,13,13,13,5,5,5
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,50-59,174,174,5168,5168,14,14,14,-5,-5,-5
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,40-49,64,64,1927,1927,-5,-5,-5,-5,-5,-5
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,20-29,11,11,341,341,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,30-39,36,36,1086,1086,-5,-5,-5,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,70-79,806,806,24468,24468,28,28,28,6,6,6
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,60-69,960,960,28994,28994,50,50,50,23,23,23
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,80-89,403,403,12311,12311,15,15,15,9,9,9
135,449523062,2019-01-01,2019-01-31,T1,m,MALE,40-49,291,291,8719,8719,21,21,21,8,8,8
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,20-29,5,5,155,155,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T1,m,FEMALE,60-69,279,279,8339,8339,17,17,17,-5,-5,-5
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,NA,11608,11608,359848,0,929,929,0,82,82,0
135,449523062,2019-01-01,2019-01-31,T2,m,No matching concept,NA,-5,-5,31,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,NA,3554,3554,110174,0,280,280,0,15,15,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,NA,8053,8053,249643,0,648,648,0,67,67,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,10-19,6,6,186,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,60-69,3090,3090,95790,0,286,286,0,27,27,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,20-29,47,47,1457,0,6,6,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,70-79,3048,3048,94488,0,210,210,0,6,6,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,30-39,183,183,5673,0,27,27,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,80-89,1893,1893,58683,0,108,108,0,14,14,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,40-49,928,928,28768,0,79,79,0,14,14,0
135,449523062,2019-01-01,2019-01-31,T2,m,NULL,50-59,2413,2413,74803,0,213,213,0,21,21,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,30-39,49,49,1519,0,5,5,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,70-79,1073,1073,33263,0,79,79,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,10-19,5,5,155,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,No matching concept,60-69,-5,-5,31,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,10-19,-5,-5,31,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,50-59,1933,1933,59923,0,176,176,0,17,17,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,80-89,976,976,30256,0,60,60,0,5,5,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,50-59,480,480,14880,0,37,37,0,-5,-5,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,40-49,188,188,5828,0,17,17,0,-5,-5,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,20-29,31,31,961,0,5,5,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,30-39,134,134,4154,0,22,22,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,70-79,1975,1975,61225,0,131,131,0,6,6,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,60-69,2318,2318,71858,0,204,204,0,25,25,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,80-89,917,917,28427,0,48,48,0,9,9,0
135,449523062,2019-01-01,2019-01-31,T2,m,MALE,40-49,740,740,22940,0,62,62,0,10,10,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,20-29,16,16,496,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-01-31,T2,m,FEMALE,60-69,771,771,23901,0,81,81,0,-5,-5,0
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,NA,4980,4980,413883,413883,622,622,622,231,231,231
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,NA,1426,1426,118919,118919,177,177,177,69,69,69
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,NA,3554,3554,294964,294964,445,445,445,162,162,162
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,50-59,1028,1028,84511,84511,150,150,150,51,51,51
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,30-39,67,67,5487,5487,12,12,12,-5,-5,-5
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,40-49,388,388,31740,31740,57,57,57,26,26,26
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,60-69,1358,1358,111873,111873,186,186,186,71,71,71
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,80-89,855,855,71631,71631,88,88,88,46,46,46
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,20-29,18,18,1463,1463,-5,-5,-5,-5,-5,-5
135,449523062,2019-01-01,2019-03-31,T1,q,NULL,70-79,1266,1266,107178,107178,127,127,127,32,32,32
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,70-79,403,403,34155,34155,42,42,42,8,8,8
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,30-39,24,24,1979,1979,-5,-5,-5,-5,-5,-5
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,50-59,834,834,68707,68707,116,116,116,37,37,37
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,80-89,421,421,35360,35360,42,42,42,26,26,26
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,40-49,317,317,25878,25878,47,47,47,21,21,21
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,20-29,13,13,1013,1013,-5,-5,-5,-5,-5,-5
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,60-69,1050,1050,86564,86564,140,140,140,56,56,56
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,40-49,71,71,5862,5862,10,10,10,5,5,5
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,50-59,194,194,15804,15804,34,34,34,14,14,14
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,60-69,308,308,25309,25309,46,46,46,15,15,15
135,449523062,2019-01-01,2019-03-31,T1,q,FEMALE,20-29,5,5,450,450,0,0,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,30-39,43,43,3508,3508,9,9,9,-5,-5,-5
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,80-89,434,434,36271,36271,46,46,46,20,20,20
135,449523062,2019-01-01,2019-03-31,T1,q,MALE,70-79,863,863,73023,73023,85,85,85,24,24,24
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,NA,11782,11782,1044894,0,1103,1103,0,281,281,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,NA,3595,3595,319907,0,321,321,0,83,83,0
135,449523062,2019-01-01,2019-03-31,T2,q,No matching concept,NA,-5,-5,90,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,NA,8186,8186,724897,0,781,781,0,198,198,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,50-59,2460,2460,217372,0,260,260,0,71,71,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,30-39,187,187,16619,0,31,31,0,7,7,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,10-19,6,6,540,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,40-49,950,950,83346,0,101,101,0,35,35,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,60-69,3167,3167,279115,0,363,363,0,84,84,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,80-89,1898,1898,169293,0,113,113,0,46,46,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,20-29,47,47,4230,0,6,6,0,-5,-5,0
135,449523062,2019-01-01,2019-03-31,T2,q,NULL,70-79,3067,3067,274379,0,229,229,0,36,36,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,70-79,1079,1079,96629,0,85,85,0,10,10,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,30-39,49,49,4410,0,5,5,0,-5,-5,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,50-59,1969,1969,174026,0,212,212,0,53,53,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,80-89,978,978,87356,0,62,62,0,26,26,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,40-49,761,761,66603,0,83,83,0,25,25,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,20-29,31,31,2790,0,5,5,0,-5,-5,0
135,449523062,2019-01-01,2019-03-31,T2,q,No matching concept,60-69,-5,-5,90,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,60-69,2374,2374,209132,0,260,260,0,67,67,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,40-49,189,189,16743,0,18,18,0,10,10,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,10-19,-5,-5,90,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,50-59,491,491,43346,0,48,48,0,18,18,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,60-69,792,792,69893,0,102,102,0,17,17,0
135,449523062,2019-01-01,2019-03-31,T2,q,FEMALE,20-29,16,16,1440,0,-5,-5,0,-5,-5,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,10-19,5,5,450,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,30-39,138,138,12209,0,26,26,0,6,6,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,80-89,920,920,81937,0,51,51,0,20,20,0
135,449523062,2019-01-01,2019-03-31,T2,q,MALE,70-79,1988,1988,177750,0,144,144,0,26,26,0
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,NA,6837,6837,1871172,1871172,2479,2479,2479,1423,1423,1423
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,NA,4846,4846,1328920,1328920,1737,1737,1737,1032,1032,1032
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,NA,1991,1991,542252,542252,742,742,742,391,391,391
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,40-49,560,560,143211,143211,229,229,229,173,173,173
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,20-29,29,29,7566,7566,13,13,13,9,9,9
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,70-79,1686,1686,488252,488252,547,547,547,216,216,216
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,30-39,101,101,24747,24747,46,46,46,32,32,32
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,50-59,1439,1439,381834,381834,561,561,561,363,363,363
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,60-69,1902,1902,506828,506828,730,730,730,459,459,459
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,10-19,-5,-5,132,132,-5,-5,-5,0,0,0
135,449523062,2019-01-01,2019-12-31,T1,y,NULL,80-89,1119,1119,318602,318602,352,352,352,171,171,171
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,40-49,108,108,25695,25695,47,47,47,36,36,36
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,30-39,70,70,16338,16338,36,36,36,22,22,22
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,30-39,31,31,8409,8409,10,10,10,10,10,10
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,40-49,452,452,117516,117516,182,182,182,137,137,137
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,60-69,450,450,118036,118036,188,188,188,107,107,107
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,80-89,562,562,158027,158027,183,183,183,86,86,86
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,70-79,544,544,157822,157822,183,183,183,72,72,72
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,60-69,1452,1452,388792,388792,542,542,542,352,352,352
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,10-19,-5,-5,132,132,-5,-5,-5,0,0,0
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,50-59,286,286,71932,71932,126,126,126,77,77,77
135,449523062,2019-01-01,2019-12-31,T1,y,FEMALE,20-29,9,9,2199,2199,-5,-5,-5,-5,-5,-5
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,70-79,1142,1142,330430,330430,364,364,364,144,144,144
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,50-59,1153,1153,309902,309902,435,435,435,286,286,286
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,20-29,20,20,5367,5367,9,9,9,6,6,6
135,449523062,2019-01-01,2019-12-31,T1,y,MALE,80-89,557,557,160575,160575,169,169,169,85,85,85
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,NA,12624,12585,4214722,0,1945,1940,0,1629,1623,0
135,449523062,2019-01-01,2019-12-31,T2,y,No matching concept,NA,-5,-5,365,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,NA,8801,8770,2925090,0,1396,1392,0,1181,1177,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,NA,3822,3814,1289267,0,548,547,0,448,446,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,40-49,1070,1065,339735,0,221,221,0,205,204,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,20-29,52,50,16545,0,11,11,0,11,11,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,70-79,3160,3158,1106217,0,322,322,0,229,229,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,30-39,219,218,67343,0,63,63,0,46,46,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,50-59,2682,2671,872017,0,482,480,0,435,434,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,60-69,3502,3485,1139399,0,698,696,0,529,526,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,10-19,6,6,2190,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-12-31,T2,y,NULL,80-89,1933,1932,671276,0,148,147,0,174,173,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,40-49,210,210,66087,0,39,39,0,44,44,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,30-39,164,163,50193,0,52,52,0,33,33,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,30-39,55,55,17150,0,11,11,0,13,13,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,40-49,860,855,273648,0,182,182,0,161,160,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,60-69,886,880,289344,0,196,195,0,130,128,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,80-89,999,999,346340,0,83,83,0,88,88,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,70-79,1115,1115,390907,0,121,121,0,79,79,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,60-69,2615,2604,849690,0,501,500,0,399,398,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,10-19,-5,-5,365,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,50-59,539,538,173570,0,96,96,0,90,90,0
135,449523062,2019-01-01,2019-12-31,T2,y,FEMALE,20-29,17,16,5504,0,-5,-5,0,-5,-5,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,70-79,2045,2043,715310,0,201,201,0,150,150,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,10-19,5,5,1825,0,0,0,0,0,0,0
135,449523062,2019-01-01,2019-12-31,T2,y,No matching concept,60-69,-5,-5,365,0,-5,-5,0,0,0,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,50-59,2143,2133,698447,0,386,384,0,345,344,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,20-29,35,34,11041,0,9,9,0,7,7,0
135,449523062,2019-01-01,2019-12-31,T2,y,MALE,80-89,934,933,324936,0,65,64,0,86,85,0
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,NA,4700,4700,128852,128852,192,192,192,75,75,75
135,449523062,2019-02-01,2019-02-28,T1,m,MALE,NA,3345,3345,91691,91691,136,136,136,51,51,51
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,NA,1355,1355,37161,37161,56,56,56,24,24,24
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,40-49,362,362,9898,9898,16,16,16,9,9,9
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,70-79,1210,1210,33384,33384,36,36,36,11,11,11
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,60-69,1276,1276,34838,34838,62,62,62,24,24,24
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,30-39,65,65,1716,1716,8,8,8,0,0,0
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,20-29,16,16,448,448,0,0,0,0,0,0
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,50-59,962,962,26362,26362,42,42,42,17,17,17
135,449523062,2019-02-01,2019-02-28,T1,m,NULL,80-89,809,809,22206,22206,28,28,28,14,14,14
135,449523062,2019-02-01,2019-02-28,T1,m,MALE,60-69,984,984,26899,26899,47,47,47,16,16,16
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,70-79,388,388,10674,10674,14,14,14,-5,-5,-5
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,60-69,292,292,7939,7939,15,15,15,8,8,8
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,80-89,401,401,11036,11036,14,14,14,9,9,9
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,40-49,67,67,1810,1810,-5,-5,-5,0,0,0
135,449523062,2019-02-01,2019-02-28,T1,m,MALE,20-29,11,11,308,308,0,0,0,0,0,0
135,449523062,2019-02-01,2019-02-28,T1,m,FEMALE,30-39,23,23,611,611,-5,-5,-5,0,0,0
