cohort_id,concept_set_id,concept_id,database_id
135,46,42894678,449523062
144,46,42894678,449523062
135,46,42894652,449523062
144,46,42894652,449523062
135,46,4212973,449523062
144,46,4212973,449523062
135,46,45761737,449523062
144,46,45761737,449523062
135,47,38004285,449523062
144,47,38004285,449523062
135,48,37206167,449523062
144,48,37206167,449523062
135,48,2786053,449523062
144,48,2786053,449523062
135,48,4147613,449523062
144,48,4147613,449523062
135,46,42894691,449523062
144,46,42894691,449523062
135,46,42894688,449523062
144,46,42894688,449523062
135,46,42894628,449523062
144,46,42894628,449523062
135,46,2725924,449523062
144,46,2725924,449523062
135,46,2725939,449523062
144,46,2725939,449523062
135,46,2725941,449523062
144,46,2725941,449523062
135,46,35614237,449523062
144,46,35614237,449523062
135,48,4305721,449523062
144,48,4305721,449523062
135,48,4171076,449523062
144,48,4171076,449523062
135,44,604430,449523062
144,44,604430,449523062
135,46,2787197,449523062
144,46,2787197,449523062
135,46,42894591,449523062
144,46,42894591,449523062
135,46,2725968,449523062
144,46,2725968,449523062
135,46,42894712,449523062
144,46,42894712,449523062
135,46,42894610,449523062
144,46,42894610,449523062
135,46,42894619,449523062
144,46,42894619,449523062
135,46,2725964,449523062
144,46,2725964,449523062
135,46,45763963,449523062
144,46,45763963,449523062
135,46,35614230,449523062
144,46,35614230,449523062
135,46,35614229,449523062
144,46,35614229,449523062
135,46,45759034,449523062
144,46,45759034,449523062
135,48,42628042,449523062
144,48,42628042,449523062
135,48,1389749,449523062
144,48,1389749,449523062
135,48,2786050,449523062
144,48,2786050,449523062
135,48,2787597,449523062
144,48,2787597,449523062
135,44,46270164,449523062
144,44,46270164,449523062
135,44,45766116,449523062
144,44,45766116,449523062
135,44,3661646,449523062
144,44,3661646,449523062
135,46,44511133,449523062
144,46,44511133,449523062
135,46,45770937,449523062
144,46,45770937,449523062
135,46,35614204,449523062
144,46,35614204,449523062
135,46,35614206,449523062
144,46,35614206,449523062
135,46,35614210,449523062
144,46,35614210,449523062
135,46,35614233,449523062
144,46,35614233,449523062
135,46,42894585,449523062
144,46,42894585,449523062
135,46,42894586,449523062
144,46,42894586,449523062
135,46,42894598,449523062
144,46,42894598,449523062
135,46,3661525,449523062
144,46,3661525,449523062
135,46,2725928,449523062
144,46,2725928,449523062
135,46,2725919,449523062
144,46,2725919,449523062
135,46,2725920,449523062
144,46,2725920,449523062
135,46,42894599,449523062
144,46,42894599,449523062
135,46,2725944,449523062
144,46,2725944,449523062
135,46,42894611,449523062
144,46,42894611,449523062
135,46,2725962,449523062
144,46,2725962,449523062
135,46,2725468,449523062
144,46,2725468,449523062
135,46,35614252,449523062
144,46,35614252,449523062
135,47,38004515,449523062
144,47,38004515,449523062
135,48,2616265,449523062
144,48,2616265,449523062
135,48,4331964,449523062
144,48,4331964,449523062
135,48,43021423,449523062
144,48,43021423,449523062
135,46,4178148,449523062
144,46,4178148,449523062
135,46,4216356,449523062
144,46,4216356,449523062
135,46,4031850,449523062
144,46,4031850,449523062
135,46,42894479,449523062
144,46,42894479,449523062
135,46,2725926,449523062
144,46,2725926,449523062
135,46,2725934,449523062
144,46,2725934,449523062
135,47,38004274,449523062
144,47,38004274,449523062
135,48,2616269,449523062
144,48,2616269,449523062
135,48,42599785,449523062
144,48,42599785,449523062
135,48,2785854,449523062
144,48,2785854,449523062
135,48,2786052,449523062
144,48,2786052,449523062
135,48,2787577,449523062
144,48,2787577,449523062
135,46,42894710,449523062
144,46,42894710,449523062
135,46,2725952,449523062
144,46,2725952,449523062
135,46,42894716,449523062
144,46,42894716,449523062
135,46,42894653,449523062
144,46,42894653,449523062
135,46,2725959,449523062
144,46,2725959,449523062
135,47,38004280,449523062
144,47,38004280,449523062
135,48,2786057,449523062
144,48,2786057,449523062
135,48,2786060,449523062
144,48,2786060,449523062
135,48,2786061,449523062
144,48,2786061,449523062
135,48,2211762,449523062
144,48,2211762,449523062
135,48,42599784,449523062
144,48,42599784,449523062
135,48,4098216,449523062
144,48,4098216,449523062
135,48,4334807,449523062
144,48,4334807,449523062
135,48,43022021,449523062
144,48,43022021,449523062
135,46,2725896,449523062
144,46,2725896,449523062
135,46,2725906,449523062
144,46,2725906,449523062
135,46,2725916,449523062
144,46,2725916,449523062
135,46,42894713,449523062
144,46,42894713,449523062
135,46,2725949,449523062
144,46,2725949,449523062
135,46,2725481,449523062
144,46,2725481,449523062
135,46,42894703,449523062
144,46,42894703,449523062
135,46,42894660,449523062
144,46,42894660,449523062
135,46,44511269,449523062
144,46,44511269,449523062
135,46,36714929,449523062
144,46,36714929,449523062
135,48,46257454,449523062
144,48,46257454,449523062
135,48,2211763,449523062
144,48,2211763,449523062
135,48,2786067,449523062
144,48,2786067,449523062
135,48,2787589,449523062
144,48,2787589,449523062
135,48,2786635,449523062
144,48,2786635,449523062
135,48,44805203,449523062
144,48,44805203,449523062
135,44,46274044,449523062
144,44,46274044,449523062
135,46,43533354,449523062
144,46,43533354,449523062
135,46,42894471,449523062
144,46,42894471,449523062
135,46,42894686,449523062
144,46,42894686,449523062
135,46,42894698,449523062
144,46,42894698,449523062
135,46,42894699,449523062
144,46,42894699,449523062
135,46,42894625,449523062
144,46,42894625,449523062
135,46,42894621,449523062
144,46,42894621,449523062
135,46,42894663,449523062
144,46,42894663,449523062
135,47,38004311,449523062
144,47,38004311,449523062
135,44,46270160,449523062
144,44,46270160,449523062
135,46,3655774,449523062
144,46,3655774,449523062
135,46,2001500,449523062
144,46,2001500,449523062
135,46,4329263,449523062
144,46,4329263,449523062
135,46,44511270,449523062
144,46,44511270,449523062
135,46,2107213,449523062
144,46,2107213,449523062
135,46,45772824,449523062
144,46,45772824,449523062
135,46,35614231,449523062
144,46,35614231,449523062
135,46,42894480,449523062
144,46,42894480,449523062
135,46,42894674,449523062
144,46,42894674,449523062
135,46,42894718,449523062
144,46,42894718,449523062
135,46,42894608,449523062
144,46,42894608,449523062
135,46,2725475,449523062
144,46,2725475,449523062
135,46,42894657,449523062
144,46,42894657,449523062
135,46,42894659,449523062
144,46,42894659,449523062
135,48,4316729,449523062
144,48,4316729,449523062
135,48,2786064,449523062
144,48,2786064,449523062
135,48,4225363,449523062
144,48,4225363,449523062
135,48,4189164,449523062
144,48,4189164,449523062
135,46,43531439,449523062
144,46,43531439,449523062
135,46,42894671,449523062
144,46,42894671,449523062
135,46,42894592,449523062
144,46,42894592,449523062
135,46,42894593,449523062
144,46,42894593,449523062
135,46,2725474,449523062
144,46,2725474,449523062
135,46,2725472,449523062
144,46,2725472,449523062
135,46,35614212,449523062
144,46,35614212,449523062
135,46,35614220,449523062
144,46,35614220,449523062
135,46,35614245,449523062
144,46,35614245,449523062
135,48,2786058,449523062
144,48,2786058,449523062
135,48,2787587,449523062
144,48,2787587,449523062
135,48,4292071,449523062
144,48,4292071,449523062
135,48,2313870,449523062
144,48,2313870,449523062
135,46,42894478,449523062
144,46,42894478,449523062
135,46,42894661,449523062
144,46,42894661,449523062
135,46,35614216,449523062
144,46,35614216,449523062
135,46,35614243,449523062
144,46,35614243,449523062
135,46,35614256,449523062
144,46,35614256,449523062
135,46,4303797,449523062
144,46,4303797,449523062
135,47,8717,449523062
144,47,8717,449523062
135,48,2786055,449523062
144,48,2786055,449523062
135,46,43533223,449523062
144,46,43533223,449523062
135,46,42894707,449523062
144,46,42894707,449523062
135,46,42894715,449523062
144,46,42894715,449523062
135,46,2725953,449523062
144,46,2725953,449523062
135,46,2725936,449523062
144,46,2725936,449523062
135,46,42894646,449523062
144,46,42894646,449523062
135,46,42894650,449523062
144,46,42894650,449523062
135,46,42894654,449523062
144,46,42894654,449523062
135,46,1552138,449523062
144,46,1552138,449523062
135,46,45773302,449523062
144,46,45773302,449523062
135,46,45758897,449523062
144,46,45758897,449523062
135,47,38004284,449523062
144,47,38004284,449523062
135,48,45773079,449523062
144,48,45773079,449523062
135,48,36717088,449523062
144,48,36717088,449523062
135,48,2788411,449523062
144,48,2788411,449523062
135,48,4329506,449523062
144,48,4329506,449523062
135,44,46270161,449523062
144,44,46270161,449523062
135,46,42894697,449523062
144,46,42894697,449523062
135,46,2725932,449523062
144,46,2725932,449523062
135,46,2725937,449523062
144,46,2725937,449523062
135,46,42894687,449523062
144,46,42894687,449523062
135,46,2725479,449523062
144,46,2725479,449523062
135,46,2725471,449523062
144,46,2725471,449523062
135,48,4222104,449523062
144,48,4222104,449523062
135,48,2787595,449523062
144,48,2787595,449523062
135,48,2786626,449523062
144,48,2786626,449523062
135,46,4184832,449523062
144,46,4184832,449523062
135,46,35614198,449523062
144,46,35614198,449523062
135,46,35614248,449523062
144,46,35614248,449523062
135,46,42894473,449523062
144,46,42894473,449523062
135,46,2725905,449523062
144,46,2725905,449523062
135,46,42894679,449523062
144,46,42894679,449523062
135,48,4230911,449523062
144,48,4230911,449523062
135,48,4334808,449523062
144,48,4334808,449523062
135,46,2313810,449523062
144,46,2313810,449523062
135,46,35614205,449523062
144,46,35614205,449523062
135,46,2725912,449523062
144,46,2725912,449523062
135,46,42894675,449523062
144,46,42894675,449523062
135,46,42894618,449523062
144,46,42894618,449523062
135,47,38004288,449523062
144,47,38004288,449523062
135,48,2313872,449523062
144,48,2313872,449523062
135,48,2313867,449523062
144,48,2313867,449523062
135,48,4203445,449523062
144,48,4203445,449523062
135,46,4238755,449523062
144,46,4238755,449523062
135,46,42894685,449523062
144,46,42894685,449523062
135,46,42894701,449523062
144,46,42894701,449523062
135,46,2725946,449523062
144,46,2725946,449523062
135,46,2725970,449523062
144,46,2725970,449523062
135,46,2725969,449523062
144,46,2725969,449523062
135,48,2788627,449523062
144,48,2788627,449523062
135,46,3661700,449523062
144,46,3661700,449523062
135,46,2313803,449523062
144,46,2313803,449523062
135,46,45769224,449523062
144,46,45769224,449523062
135,46,42894468,449523062
144,46,42894468,449523062
135,46,42894696,449523062
144,46,42894696,449523062
135,46,42894631,449523062
144,46,42894631,449523062
135,48,2313877,449523062
144,48,2313877,449523062
135,48,2787379,449523062
144,48,2787379,449523062
135,48,44809812,449523062
144,48,44809812,449523062
135,48,4034866,449523062
144,48,4034866,449523062
135,48,4327260,449523062
144,48,4327260,449523062
135,48,43020942,449523062
144,48,43020942,449523062
135,48,40492792,449523062
144,48,40492792,449523062
135,46,4131681,449523062
144,46,4131681,449523062
135,46,4264285,449523062
144,46,4264285,449523062
135,46,45760132,449523062
144,46,45760132,449523062
135,46,42894606,449523062
144,46,42894606,449523062
135,46,2725958,449523062
144,46,2725958,449523062
135,48,2313876,449523062
144,48,2313876,449523062
135,48,2313868,449523062
144,48,2313868,449523062
135,48,4335825,449523062
144,48,4335825,449523062
135,46,4337739,449523062
144,46,4337739,449523062
135,46,44811692,449523062
144,46,44811692,449523062
135,46,35614244,449523062
144,46,35614244,449523062
135,46,2725901,449523062
144,46,2725901,449523062
135,46,42894622,449523062
144,46,42894622,449523062
135,46,2725931,449523062
144,46,2725931,449523062
135,47,32760,449523062
144,47,32760,449523062
135,48,2313879,449523062
144,48,2313879,449523062
135,48,40217358,449523062
144,48,40217358,449523062
135,48,2313882,449523062
144,48,2313882,449523062
135,48,2787581,449523062
144,48,2787581,449523062
135,48,2786620,449523062
144,48,2786620,449523062
135,44,3661520,449523062
144,44,3661520,449523062
135,46,2725951,449523062
144,46,2725951,449523062
135,46,2725465,449523062
144,46,2725465,449523062
135,46,43527998,449523062
144,46,43527998,449523062
135,46,35614207,449523062
144,46,35614207,449523062
135,46,35614250,449523062
144,46,35614250,449523062
135,48,2788611,449523062
144,48,2788611,449523062
135,48,2786638,449523062
144,48,2786638,449523062
135,48,44805204,449523062
144,48,44805204,449523062
135,46,45758194,449523062
144,46,45758194,449523062
135,46,45770795,449523062
144,46,45770795,449523062
135,46,42894689,449523062
144,46,42894689,449523062
135,46,42894609,449523062
144,46,42894609,449523062
135,46,35614203,449523062
144,46,35614203,449523062
135,46,35614236,449523062
144,46,35614236,449523062
135,46,35614247,449523062
144,46,35614247,449523062
135,48,2313883,449523062
144,48,2313883,449523062
135,48,2313869,449523062
144,48,2313869,449523062
135,48,4098215,449523062
144,48,4098215,449523062
135,46,2313801,449523062
144,46,2313801,449523062
135,46,43527996,449523062
144,46,43527996,449523062
135,46,43527994,449523062
144,46,43527994,449523062
135,46,35614202,449523062
144,46,35614202,449523062
135,46,42894695,449523062
144,46,42894695,449523062
135,46,2725947,449523062
144,46,2725947,449523062
135,46,42894630,449523062
144,46,42894630,449523062
135,46,2725476,449523062
144,46,2725476,449523062
135,46,45758408,449523062
144,46,45758408,449523062
135,48,2786063,449523062
144,48,2786063,449523062
135,46,2725908,449523062
144,46,2725908,449523062
135,46,42894673,449523062
144,46,42894673,449523062
135,46,42894700,449523062
144,46,42894700,449523062
135,48,2786047,449523062
144,48,2786047,449523062
135,48,2787593,449523062
144,48,2787593,449523062
135,46,3190422,449523062
144,46,3190422,449523062
135,46,42894481,449523062
144,46,42894481,449523062
135,46,42894483,449523062
144,46,42894483,449523062
135,46,42894677,449523062
144,46,42894677,449523062
135,46,35614218,449523062
144,46,35614218,449523062
135,46,35614219,449523062
144,46,35614219,449523062
135,46,35614225,449523062
144,46,35614225,449523062
135,46,35614234,449523062
144,46,35614234,449523062
135,47,38004276,449523062
144,47,38004276,449523062
135,48,4060628,449523062
144,48,4060628,449523062
135,48,2787575,449523062
144,48,2787575,449523062
135,48,2786629,449523062
144,48,2786629,449523062
135,46,3655773,449523062
144,46,3655773,449523062
135,46,35614251,449523062
144,46,35614251,449523062
135,46,43533352,449523062
144,46,43533352,449523062
135,46,42894604,449523062
144,46,42894604,449523062
135,46,45763528,449523062
144,46,45763528,449523062
135,48,2616272,449523062
144,48,2616272,449523062
135,48,2788631,449523062
144,48,2788631,449523062
135,48,2786419,449523062
144,48,2786419,449523062
135,48,4161943,449523062
144,48,4161943,449523062
135,48,4171199,449523062
144,48,4171199,449523062
135,44,46270159,449523062
144,44,46270159,449523062
135,46,4328103,449523062
144,46,4328103,449523062
135,46,45760475,449523062
144,46,45760475,449523062
135,46,35614235,449523062
144,46,35614235,449523062
135,46,43533248,449523062
144,46,43533248,449523062
135,46,42894612,449523062
144,46,42894612,449523062
135,48,2616267,449523062
144,48,2616267,449523062
135,48,2787585,449523062
144,48,2787585,449523062
135,44,604427,449523062
144,44,604427,449523062
135,46,35614221,449523062
144,46,35614221,449523062
135,46,42894469,449523062
144,46,42894469,449523062
135,46,42894693,449523062
144,46,42894693,449523062
135,46,42894602,449523062
144,46,42894602,449523062
135,46,45761255,449523062
144,46,45761255,449523062
135,48,4252226,449523062
144,48,4252226,449523062
135,48,2313875,449523062
144,48,2313875,449523062
135,48,4248531,449523062
144,48,4248531,449523062
135,44,46270163,449523062
144,44,46270163,449523062
135,45,36712982,449523062
144,45,36712982,449523062
135,46,2001504,449523062
144,46,2001504,449523062
135,46,4283892,449523062
144,46,4283892,449523062
135,46,2725903,449523062
144,46,2725903,449523062
135,46,42894706,449523062
144,46,42894706,449523062
135,46,2725469,449523062
144,46,2725469,449523062
135,46,4181025,449523062
144,46,4181025,449523062
135,46,43527997,449523062
144,46,43527997,449523062
135,46,35614238,449523062
144,46,35614238,449523062
135,47,38004278,449523062
144,47,38004278,449523062
135,47,9201,449523062
144,47,9201,449523062
135,48,3195796,449523062
144,48,3195796,449523062
135,48,2313881,449523062
144,48,2313881,449523062
135,48,2786641,449523062
144,48,2786641,449523062
135,44,3661547,449523062
144,44,3661547,449523062
135,44,46270162,449523062
144,44,46270162,449523062
135,46,2725897,449523062
144,46,2725897,449523062
135,46,42894683,449523062
144,46,42894683,449523062
135,46,42894658,449523062
144,46,42894658,449523062
135,48,2787579,449523062
144,48,2787579,449523062
135,48,759555,449523062
144,48,759555,449523062
135,48,2313942,449523062
144,48,2313942,449523062
135,46,44511272,449523062
144,46,44511272,449523062
135,46,42894667,449523062
144,46,42894667,449523062
135,46,2725921,449523062
144,46,2725921,449523062
135,46,2725950,449523062
144,46,2725950,449523062
135,46,42894605,449523062
144,46,42894605,449523062
135,46,42894627,449523062
144,46,42894627,449523062
135,46,42894665,449523062
144,46,42894665,449523062
135,47,38004281,449523062
144,47,38004281,449523062
135,48,40488479,449523062
144,48,40488479,449523062
135,48,2785850,449523062
144,48,2785850,449523062
135,48,2788613,449523062
144,48,2788613,449523062
135,48,2786425,449523062
144,48,2786425,449523062
135,45,4270024,449523062
144,45,4270024,449523062
135,46,2725910,449523062
144,46,2725910,449523062
135,46,2725914,449523062
144,46,2725914,449523062
135,46,42894714,449523062
144,46,42894714,449523062
135,46,2725955,449523062
144,46,2725955,449523062
135,46,42894603,449523062
144,46,42894603,449523062
135,46,42894645,449523062
144,46,42894645,449523062
135,46,45772472,449523062
144,46,45772472,449523062
135,48,2787573,449523062
144,48,2787573,449523062
135,46,2787196,449523062
144,46,2787196,449523062
135,46,35614201,449523062
144,46,35614201,449523062
135,46,2725909,449523062
144,46,2725909,449523062
135,46,2725913,449523062
144,46,2725913,449523062
135,46,42894600,449523062
144,46,42894600,449523062
135,46,42894590,449523062
144,46,42894590,449523062
135,48,2616264,449523062
144,48,2616264,449523062
135,48,4059699,449523062
144,48,4059699,449523062
135,48,4331514,449523062
144,48,4331514,449523062
135,46,4225903,449523062
144,46,4225903,449523062
135,46,42894589,449523062
144,46,42894589,449523062
135,46,2725930,449523062
144,46,2725930,449523062
135,46,2725935,449523062
144,46,2725935,449523062
135,46,42894633,449523062
144,46,42894633,449523062
135,46,2725954,449523062
144,46,2725954,449523062
135,46,35614246,449523062
144,46,35614246,449523062
135,48,2785853,449523062
144,48,2785853,449523062
135,48,2788617,449523062
144,48,2788617,449523062
135,46,42894587,449523062
144,46,42894587,449523062
135,48,2786044,449523062
144,48,2786044,449523062
135,48,3654312,449523062
144,48,3654312,449523062
135,48,4160720,449523062
144,48,4160720,449523062
135,44,3661641,449523062
144,44,3661641,449523062
135,46,2725899,449523062
144,46,2725899,449523062
135,46,2725907,449523062
144,46,2725907,449523062
135,46,2725933,449523062
144,46,2725933,449523062
135,46,2725960,449523062
144,46,2725960,449523062
135,46,42894617,449523062
144,46,42894617,449523062
135,46,42894664,449523062
144,46,42894664,449523062
135,46,2725464,449523062
144,46,2725464,449523062
135,46,2313811,449523062
144,46,2313811,449523062
135,48,43533197,449523062
144,48,43533197,449523062
135,48,2211764,449523062
144,48,2211764,449523062
135,48,2788609,449523062
144,48,2788609,449523062
135,46,2617370,449523062
144,46,2617370,449523062
135,46,2725484,449523062
144,46,2725484,449523062
135,46,45757957,449523062
144,46,45757957,449523062
135,48,2313913,449523062
144,48,2313913,449523062
135,48,2786051,449523062
144,48,2786051,449523062
135,48,2786065,449523062
144,48,2786065,449523062
135,48,2787377,449523062
144,48,2787377,449523062
135,44,3661645,449523062
144,44,3661645,449523062
135,46,3186322,449523062
144,46,3186322,449523062
135,46,42894594,449523062
144,46,42894594,449523062
135,46,42894709,449523062
144,46,42894709,449523062
135,46,2725938,449523062
144,46,2725938,449523062
135,46,35614209,449523062
144,46,35614209,449523062
135,46,4020653,449523062
144,46,4020653,449523062
135,48,2786045,449523062
144,48,2786045,449523062
135,48,2786066,449523062
144,48,2786066,449523062
135,48,2313874,449523062
144,48,2313874,449523062
135,48,4162102,449523062
144,48,4162102,449523062
135,46,35614228,449523062
144,46,35614228,449523062
135,46,35614241,449523062
144,46,35614241,449523062
135,46,43533242,449523062
144,46,43533242,449523062
135,46,42894470,449523062
144,46,42894470,449523062
135,46,2725915,449523062
144,46,2725915,449523062
135,46,2725943,449523062
144,46,2725943,449523062
135,48,2313878,449523062
144,48,2313878,449523062
135,48,2313884,449523062
144,48,2313884,449523062
135,48,42535579,449523062
144,48,42535579,449523062
135,48,4202441,449523062
144,48,4202441,449523062
135,46,3661530,449523062
144,46,3661530,449523062
135,46,2617369,449523062
144,46,2617369,449523062
135,46,42894704,449523062
144,46,42894704,449523062
135,46,42894584,449523062
144,46,42894584,449523062
135,46,2725963,449523062
144,46,2725963,449523062
135,46,42894616,449523062
144,46,42894616,449523062
135,46,42894644,449523062
144,46,42894644,449523062
135,46,42894648,449523062
144,46,42894648,449523062
135,47,38004277,449523062
144,47,38004277,449523062
135,47,38004290,449523062
144,47,38004290,449523062
135,48,709890,449523062
144,48,709890,449523062
135,48,37311809,449523062
144,48,37311809,449523062
135,48,2787591,449523062
144,48,2787591,449523062
135,48,2788619,449523062
144,48,2788619,449523062
135,48,2786422,449523062
144,48,2786422,449523062
135,48,4216774,449523062
