cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
-5,1364195.088296,,20-29,2019,-0.0036651649334447037,144,449523062
-5,1100301.839835,,20-29,2020,-0.004544207615566466,144,449523062
-5,1021974.669404,,20-29,2021,-0.004892489167971182,144,449523062
-5,994002.759753,,20-29,2022,-0.00503016712070543,144,449523062
-5,413737.782341,,20-29,2023,-0.012084949002503795,144,449523062
0,2828616.8651610003,,30-39,2015,0,144,449523062
22,3064118.417521,,30-39,2016,0.007179879169878467,144,449523062
13,2282520.988365,,30-39,2017,0.0056954569383005195,144,449523062
11,1608896.416153,,30-39,2018,0.006836984587424142,144,449523062
7,1482339.819301,,30-39,2019,0.0047222640239812635,144,449523062
-5,1188425.158111,,30-39,2020,-0.004207248530439639,144,449523062
7,1101870.239563,,30-39,2021,0.006352835160314512,144,449523062
6,1085584.323067,,30-39,2022,0.005526977382142698,144,449523062
-5,469381.122519,,30-39,2023,-0.01065232443343012,144,449523062
0,2884878.677618,,40-49,2015,0,144,449523062
64,3022650.844626,,40-49,2016,0.021173467691045497,144,449523062
63,2299026.8473659996,,40-49,2017,0.027402898783969943,144,449523062
54,1586961.670089,,40-49,2018,0.03402728687011802,144,449523062
49,1441038.581793,,40-49,2019,0.034003253361219635,144,449523062
38,1143590.422998,,40-49,2020,0.03322867981036464,144,449523062
34,1039425.763176,,40-49,2021,0.03271036874832876,144,449523062
37,1004111.791923,,40-49,2022,0.03684848669005306,144,449523062
19,437020.577687,,40-49,2023,0.0434762136386357,144,449523062
0,3230935.611225,,50-59,2015,0,144,449523062
171,3379655.1321010003,,50-59,2016,0.05059687847312869,144,449523062
143,2604847.805613,,50-59,2017,0.05489764111817187,144,449523062
115,1759824.043806,,50-59,2018,0.06534744220864698,144,449523062
123,1589960.041067,,50-59,2019,0.077360434742408,144,449523062
104,1287953.5824779999,,50-59,2020,0.08074825165663645,144,449523062
106,1171806.737851,,50-59,2021,0.09045860258014521,144,449523062
117,1108061.5551,,50-59,2022,0.10558980181334873,144,449523062
37,474681.292266,,50-59,2023,0.07794703647024305,144,449523062
0,2135248.156058,,60-69,2015,0,144,449523062
153,2267723.2361399997,,60-69,2016,0.06746855064219769,144,449523062
152,1884341.062287,,60-69,2017,0.08066480269528256,144,449523062
130,1384809.771389,,60-69,2018,0.09387570963599329,144,449523062
139,1379687.241615,,60-69,2019,0.10074747073640605,144,449523062
138,1282850.2751540001,,60-69,2020,0.10757295895924701,144,449523062
161,1282212.032853,,60-69,2021,0.12556425604723515,144,449523062
160,1296093.568789,,60-69,2022,0.1234478774163623,144,449523062
77,601798.90486,,60-69,2023,0.1279497177182683,144,449523062
0,1495194.7980840001,,70-79,2015,0,144,449523062
141,1522389.36345,,70-79,2016,0.09261756774263674,144,449523062
167,1400651.852155,,70-79,2017,0.1192301996695745,144,449523062
92,800558.26694,,70-79,2018,0.1149198050900837,144,449523062
104,844611.134839,,70-79,2019,0.12313358859497456,144,449523062
99,868469.451061,,70-79,2020,0.11399364696023878,144,449523062
121,911915.252566,,70-79,2021,0.13268776858323533,144,449523062
123,918175.066393,,70-79,2022,0.13396138111569367,144,449523062
60,470665.341546,,70-79,2023,0.12747911244732255,144,449523062
65,490464.210815,,80-89,2018,0.13252750876968186,144,449523062
79,515155.909652,,80-89,2019,0.15335163301022087,144,449523062
72,530331.2279259999,,80-89,2020,0.13576420962720787,144,449523062
79,554376.906229,,80-89,2021,0.14250232849231814,144,449523062
85,554476.988364,,80-89,2022,0.15329761520093899,144,449523062
36,287446.565366,,80-89,2023,0.12524066848446047,144,449523062
0,11162221.336071,Female,,2015,0,144,449523062
159,11833223.860368,Female,,2016,0.013436744024806716,144,449523062
137,8653497.568789,Female,,2017,0.015831748828834796,144,449523062
125,5984557.431895,Female,,2018,0.020887091722740635,144,449523062
136,5580545.275838001,Female,,2019,0.024370378390949906,144,449523062
148,4668952.336755,Female,,2020,0.03169876009119049,144,449523062
154,4423111.797399,Female,,2021,0.034817116784287325,144,449523062
171,4293459.041753,Female,,2022,0.03982802638549953,144,449523062
71,1903724.364133,Female,,2023,0.0372953150874523,144,449523062
0,10229905.946611,Male,,2015,0,144,449523062
397,10784556.301163,Male,,2016,0.036811899248668005,144,449523062
402,7847444.517454,Male,,2017,0.0512268674351104,144,449523062
343,5486998.852839,Male,,2018,0.06251140362869406,144,449523062
369,5123326.850102,Male,,2019,0.07202351339201668,144,449523062
307,4351594.004108,Male,,2020,0.0705488608795272,144,449523062
355,4128709.117042,Male,,2021,0.08598329161399934,144,449523062
360,4031011.274469,Male,,2022,0.08930761426546056,144,449523062
160,1788811.370295,Male,,2023,0.08944486973694368,144,449523062
0,1421.204654,No matching concept,,2015,0,144,449523062
0,827.8822720000001,No matching concept,,2016,0,144,449523062
0,496.71458,No matching concept,,2017,0,144,449523062
0,226.989733,No matching concept,,2018,0,144,449523062
0,165.166325,No matching concept,,2019,0,144,449523062
0,198.866529,No matching concept,,2020,0,144,449523062
0,482.09993199999997,No matching concept,,2021,0,144,449523062
0,2340.4846,No matching concept,,2022,0,144,449523062
0,1503.411363,No matching concept,,2023,0,144,449523062
0,-5,No matching concept,80-89,2021,0,144,449523062
0,23.586585,No matching concept,10-19,2017,0,144,449523062
0,311.041752,No matching concept,40-49,2022,0,144,449523062
0,11.400411,No matching concept,0-9,2019,0,144,449523062
0,83.663244,No matching concept,0-9,2015,0,144,449523062
0,43.756331,No matching concept,0-9,2016,0,144,449523062
0,161.127995,No matching concept,10-19,2023,0,144,449523062
0,675.690623,No matching concept,30-39,2022,0,144,449523062
0,88.454483,No matching concept,50-59,2017,0,144,449523062
0,723.972621,No matching concept,20-29,2022,0,144,449523062
0,27.633128,No matching concept,0-9,2017,0,144,449523062
0,42.934976,No matching concept,50-59,2021,0,144,449523062
0,41.798768,No matching concept,10-19,2021,0,144,449523062
0,421.779603,No matching concept,20-29,2023,0,144,449523062
0,20.632444,No matching concept,10-19,2020,0,144,449523062
0,-5,No matching concept,80-89,2020,0,144,449523062
0,94.735113,No matching concept,60-69,2016,0,144,449523062
0,22.548939,No matching concept,40-49,2019,0,144,449523062
0,-5,No matching concept,70-79,2019,0,144,449523062
0,57.815195,No matching concept,30-39,2018,0,144,449523062
0,19.638604,No matching concept,60-69,2019,0,144,449523062
0,13.185489,No matching concept,0-9,2020,0,144,449523062
0,290.26694,No matching concept,20-29,2015,0,144,449523062
0,85.615332,No matching concept,60-69,2022,0,144,449523062
0,191.80835,No matching concept,10-19,2022,0,144,449523062
0,62.631075,No matching concept,60-69,2017,0,144,449523062
0,49.322382,No matching concept,60-69,2023,0,144,449523062
0,168.558522,No matching concept,40-49,2015,0,144,449523062
0,101.697467,No matching concept,10-19,2015,0,144,449523062
0,17.278576,No matching concept,50-59,2019,0,144,449523062
0,37.103354,No matching concept,70-79,2016,0,144,449523062
0,-5,No matching concept,70-79,2018,0,144,449523062
0,194.98152,No matching concept,40-49,2023,0,144,449523062
0,128.380561,No matching concept,50-59,2016,0,144,449523062
0,144.911704,No matching concept,20-29,2021,0,144,449523062
0,210.721424,No matching concept,20-29,2016,0,144,449523062
0,165.675565,No matching concept,0-9,2022,0,144,449523062
0,25.672827,No matching concept,40-49,2020,0,144,449523062
0,22.365503,No matching concept,60-69,2020,0,144,449523062
0,108.358658,No matching concept,40-49,2016,0,144,449523062
0,50.644764,No matching concept,30-39,2020,0,144,449523062
0,134.652977,No matching concept,0-9,2023,0,144,449523062
0,32.922656,No matching concept,50-59,2018,0,144,449523062
0,5.859001,No matching concept,80-89,2018,0,144,449523062
0,129.913758,No matching concept,30-39,2021,0,144,449523062
0,15.411362,No matching concept,10-19,2019,0,144,449523062
0,15.285421,No matching concept,10-19,2018,0,144,449523062
0,64.607803,No matching concept,40-49,2021,0,144,449523062
0,32.958248,No matching concept,40-49,2018,0,144,449523062
0,184.52293,No matching concept,50-59,2022,0,144,449523062
0,29.308693,No matching concept,0-9,2021,0,144,449523062
0,15.175907,No matching concept,60-69,2018,0,144,449523062
0,29.169062,No matching concept,70-79,2017,0,144,449523062
0,48.944559,No matching concept,10-19,2016,0,144,449523062
0,20.106776,No matching concept,50-59,2020,0,144,449523062
0,83.014374,No matching concept,40-49,2017,0,144,449523062
0,41.867214,No matching concept,30-39,2019,0,144,449523062
0,110.135524,No matching concept,30-39,2017,0,144,449523062
0,72.090349,No matching concept,20-29,2017,0,144,449523062
0,27.624914,No matching concept,60-69,2021,0,144,449523062
0,-5,No matching concept,70-79,2022,0,144,449523062
0,-5,No matching concept,70-79,2020,0,144,449523062
0,32.887064,No matching concept,20-29,2019,0,144,449523062
0,405.472964,No matching concept,30-39,2023,0,144,449523062
0,9.38809,No matching concept,0-9,2018,0,144,449523062
0,133.281314,No matching concept,50-59,2023,0,144,449523062
0,-5,No matching concept,70-79,2023,0,144,449523062
0,210.625599,No matching concept,60-69,2015,0,144,449523062
0,139.488022,No matching concept,70-79,2015,0,144,449523062
0,155.882272,No matching concept,30-39,2016,0,144,449523062
0,-5,No matching concept,80-89,2019,0,144,449523062
0,224.974675,No matching concept,50-59,2015,0,144,449523062
0,43.258042,No matching concept,20-29,2020,0,144,449523062
0,-5,No matching concept,80-89,2023,0,144,449523062
0,-5,No matching concept,80-89,2022,0,144,449523062
0,201.930185,No matching concept,30-39,2015,0,144,449523062
0,54.069815,No matching concept,20-29,2018,0,144,449523062
0,507378.67488,Female,0-9,2018,0,144,449523062
0,1698663.581109,Female,50-59,2015,0,144,449523062
22,662684.698152,Female,50-59,2020,0.03319829182920693,144,449523062
0,302100.350445,Female,0-9,2022,0,144,449523062
0,1504516.016427,Female,30-39,2015,0,144,449523062
0,1020607.59206,Female,10-19,2017,0,144,449523062
68,806758.562628,Female,70-79,2017,0.0842879185297908,144,449523062
28,301595.4141,Female,80-89,2018,0.0928396079348741,144,449523062
-5,508220.566735,Female,20-29,2021,-0.009838248050687677,144,449523062
58,880557.957563,Female,70-79,2016,0.06586732821144298,144,449523062
44,507252.377823,Female,70-79,2021,0.08674183093795827,144,449523062
0,439938.417522,Female,10-19,2020,0,144,449523062
0,865116.082136,Female,70-79,2015,0,144,449523062
0,229993.514031,Female,30-39,2023,0,144,449523062
-5,1168886.976044,Female,20-29,2017,-0.004277573540020166,144,449523062
0,491330.551677,Female,20-29,2022,0,144,449523062
-5,552306.65024,Female,30-39,2021,-0.00905294187174334,144,449523062
12,1211521.420945,Female,40-49,2017,0.00990490121969108,144,449523062
-5,840803.4141,Female,30-39,2018,-0.005946693265217082,144,449523062
0,1602442.652977,Female,10-19,2016,0,144,449523062
0,1675265.900068,Female,20-29,2016,0,144,449523062
0,773354.379192,Female,20-29,2018,0,144,449523062
44,322823.123888,Female,80-89,2020,0.1362975473072534,144,449523062
-5,770150.672142,Female,30-39,2019,-0.00649223610503855,144,449523062
30,731913.371663,Female,60-69,2019,0.04098845732499216,144,449523062
6,1637527.425051,Female,30-39,2016,0.0036640607712650265,144,449523062
8,827317.686516,Female,40-49,2018,0.009669804151884627,144,449523062
43,681725.560575,Female,60-69,2022,0.06307523508980907,144,449523062
19,173118.340862,Female,80-89,2023,0.1097515139377734,144,449523062
0,451981.705681,Female,0-9,2019,0,144,449523062
40,335601.169062,Female,80-89,2022,0.1191890961280003,144,449523062
0,1450290.825462,Female,0-9,2016,0,144,449523062
25,922024.183436,Female,50-59,2018,0.02711425627344764,144,449523062
-5,1210189.051335,Female,30-39,2017,-0.004131585882787762,144,449523062
34,734101.407255,Female,60-69,2018,0.04631512712546762,144,449523062
34,829729.68104,Female,50-59,2019,0.04097720110166929,144,449523062
10,747518.387406,Female,40-49,2019,0.013377597352088537,144,449523062
11,502549.749487,Female,40-49,2022,0.021888380227487406,144,449523062
26,466052.511978,Female,70-79,2019,0.05578770488684187,144,449523062
46,1783527.003422,Female,50-59,2016,0.02579159155523924,144,449523062
0,600539.4141,Female,30-39,2020,0,144,449523062
0,395320.988364,Female,10-19,2021,0,144,449523062
0,366536.952772,Female,10-19,2022,0,144,449523062
10,523564.774812,Female,40-49,2021,0.01909983345153571,144,449523062
36,676931.578371,Female,60-69,2020,0.05318115028203012,144,449523062
0,698240.11499,Female,20-29,2019,0,144,449523062
0,146480.520192,Female,10-19,2023,0,144,449523062
0,323236.054757,Female,0-9,2021,0,144,449523062
0,352494.817248,Female,0-9,2020,0,144,449523062
30,1011192.810404,Female,60-69,2017,0.029667932456930893,144,449523062
6,241172.424367,Female,50-59,2023,0.02487846616688483,144,449523062
31,566300.465435,Female,50-59,2022,0.0547412582050194,144,449523062
-5,570162.880219,Female,10-19,2019,-0.008769423919844617,144,449523062
27,438540.224504,Female,70-79,2018,0.061567898430611875,144,449523062
22,1379056.594114,Female,50-59,2017,0.015952934849736387,144,449523062
20,1592104.563997,Female,40-49,2016,0.012561988987576125,144,449523062
20,600279.419576,Female,50-59,2021,0.03331781724938489,144,449523062
39,337081.322382,Female,80-89,2021,0.11569908330845739,144,449523062
-5,216386.896646,Female,40-49,2023,-0.023106759593580165,144,449523062
45,508659.342916,Female,70-79,2022,0.08846785304685006,144,449523062
38,482651.63039,Female,70-79,2020,0.07873173445885726,144,449523062
0,117242.272416,Female,0-9,2023,0,144,449523062
7,580631.942505,Female,40-49,2020,0.012055830014794131,144,449523062
0,1512435.446954,Female,40-49,2015,0,144,449523062
39,675849.64271,Female,60-69,2021,0.057705142587068714,144,449523062
0,203094.329911,Female,20-29,2023,0,144,449523062
-5,550256.714579,Female,20-29,2020,-0.009086667854340473,144,449523062
0,1137568.971937,Female,60-69,2015,0,144,449523062
20,316592.347707,Female,60-69,2023,0.06317272083439493,144,449523062
-5,538654.899384,Female,30-39,2022,-0.009282380993318629,144,449523062
34,314795.950719,Female,80-89,2019,0.10800647188232042,144,449523062
0,1542937.812457,Female,20-29,2015,0,144,449523062
0,639442.047912,Female,10-19,2018,0,144,449523062
0,845284.561259,Female,0-9,2017,0,144,449523062
29,1211507.531828,Female,60-69,2016,0.023937119034037658,144,449523062
0,1516576.438056,Female,10-19,2015,0,144,449523062
0,1384406.986995,Female,0-9,2015,0,144,449523062
23,259643.718001,Female,70-79,2023,0.08858292500614791,144,449523062
-5,501948.235455,Male,20-29,2022,-0.009961186526470524,144,449523062
0,1371405.245722,Male,20-29,2015,0,144,449523062
16,220438.699521,Male,40-49,2023,0.07258253670869513,144,449523062
86,541576.566735,Male,50-59,2022,0.15879564457241527,144,449523062
8,768035.186858,Male,30-39,2018,0.01041618943622579,144,449523062
0,123006.773443,Male,0-9,2023,0,144,449523062
0,884655.59206,Male,0-9,2017,0,144,449523062
82,625248.77755,Male,50-59,2020,0.1311477973956416,144,449523062
28,207507.101985,Male,80-89,2020,0.13493514068749332,144,449523062
-5,727283.041752,Male,20-29,2018,-0.006874902497320948,144,449523062
77,404662.874743,Male,70-79,2021,0.1902818489314159,144,449523062
0,1532047.055441,Male,50-59,2015,0,144,449523062
124,1056120.969199,Male,60-69,2016,0.1174107925288578,144,449523062
37,211019.405886,Male,70-79,2023,0.17533932409983508,144,449523062
125,1595999.748118,Male,50-59,2016,0.07832081436566626,144,449523062
0,411141.078713,Male,10-19,2021,0,144,449523062
45,200357.234771,Male,80-89,2019,0.22459882744655132,144,449523062
51,1087422.412047,Male,40-49,2017,0.04689989780879715,144,449523062
-5,587835.099247,Male,30-39,2020,-0.008505786752789783,144,449523062
61,385815.82204,Male,70-79,2020,0.15810652781802126,144,449523062
5,546253.73306,Male,30-39,2022,0.009153255524664405,144,449523062
-5,210221.672827,Male,20-29,2023,-0.023784417337953088,144,449523062
0,152282.212183,Male,10-19,2023,0,144,449523062
0,550001.867214,Male,20-29,2020,0,144,449523062
31,233375.586585,Male,50-59,2023,0.1328330887288812,144,449523062
0,474656.758385,Male,0-9,2019,0,144,449523062
0,1647756.796715,Male,10-19,2016,0,144,449523062
40,217294.584531,Male,80-89,2021,0.184081900091226,144,449523062
45,218875.241615,Male,80-89,2022,0.20559657487051314,144,449523062
0,1514372.506502,Male,0-9,2016,0,144,449523062
0,1443240.599589,Male,0-9,2015,0,144,449523062
78,409514.143737,Male,70-79,2022,0.19046961183859257,144,449523062
0,1050676.451745,Male,10-19,2017,0,144,449523062
0,338952.183436,Male,0-9,2021,0,144,449523062
122,606334.765229,Male,60-69,2021,0.20120898057679926,144,449523062
46,759611.025325,Male,40-49,2018,0.06055730955237106,144,449523062
0,1323898.918549,Male,30-39,2015,0,144,449523062
5,1471638.945927,Male,20-29,2016,0.0033975724914309404,144,449523062
102,605896.33128,Male,60-69,2020,0.16834563065354363,144,449523062
83,641794.302533,Male,70-79,2016,0.12932492493688394,144,449523062
0,1372274.672142,Male,40-49,2015,0,144,449523062
0,316710.12731,Male,0-9,2022,0,144,449523062
78,378557.212868,Male,70-79,2019,0.20604547304504275,144,449523062
17,114327.649555,Male,80-89,2023,0.14869543864646453,144,449523062
16,1426435.110198,Male,30-39,2016,0.011216773820001583,144,449523062
-5,665922.086242,Male,20-29,2019,-0.007508385895738215,144,449523062
90,837766.937714,Male,50-59,2018,0.1074284457269004,144,449523062
37,188862.937714,Male,80-89,2018,0.19590926863602032,144,449523062
9,1072221.801506,Male,30-39,2017,0.008393785676955047,144,449523062
0,369842.978782,Male,0-9,2020,0,144,449523062
26,501251.000684,Male,40-49,2022,0.05187022063700774,144,449523062
0,1559631.66872,Male,10-19,2015,0,144,449523062
44,1430437.921971,Male,40-49,2016,0.03075981091117356,144,449523062
0,590221.319644,Male,10-19,2019,0,144,449523062
0,629939.227926,Male,70-79,2015,0,144,449523062
86,571484.383299,Male,50-59,2021,0.15048530198419244,144,449523062
121,1225702.757016,Male,50-59,2017,0.09871887723788525,144,449523062
6,549433.675565,Male,30-39,2021,0.010920335368650292,144,449523062
117,614282.392882,Male,60-69,2022,0.19046614611738516,144,449523062
89,760213.081451,Male,50-59,2019,0.11707243951936198,144,449523062
6,712147.279945,Male,30-39,2019,0.008425223502171331,144,449523062
65,362014.527036,Male,70-79,2018,0.17955080568779544,144,449523062
96,650693.188227,Male,60-69,2018,0.1475349699934304,144,449523062
57,285157.234771,Male,60-69,2023,0.19988972065104624,144,449523062
0,533271.315537,Male,0-9,2018,0,144,449523062
0,997468.558522,Male,60-69,2015,0,144,449523062
0,513609.190965,Male,20-29,2021,0,144,449523062
39,693497.645448,Male,40-49,2019,0.05623667254819008,144,449523062
99,593864.120465,Male,70-79,2017,0.1667048009610048,144,449523062
122,873085.620808,Male,60-69,2017,0.13973429076416893,144,449523062
109,647754.231348,Male,60-69,2019,0.16827369814808782,144,449523062
-5,380599.832991,Male,10-19,2022,-0.013137157630119703,144,449523062
-5,238982.135524,Male,30-39,2023,-0.020922065948723895,144,449523062
0,659460.692676,Male,10-19,2018,0,144,449523062
0,456513.218344,Male,10-19,2020,0,144,449523062
24,515796.380561,Male,40-49,2021,0.04652998916723044,144,449523062
0,1059815.761807,Male,20-29,2017,0,144,449523062
31,562932.807666,Male,40-49,2020,0.05506873924888201,144,449523062
