cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
144,47,449523062,35224765,30,17
144,47,449523062,35224766,27,21
144,47,449523062,35224767,44,17
144,47,449523062,36713074,292167,111095
144,47,449523062,36713465,83,50
144,47,449523062,36713466,2295,1033
144,47,449523062,37201096,2716,1475
144,47,449523062,37201097,526,227
144,47,449523062,37201101,386,178
144,47,449523062,37201102,425,131
144,47,449523062,37201106,2105,733
144,47,449523062,37201107,1364,475
144,47,449523062,37201111,130,49
144,47,449523062,37201112,162,42
144,47,449523062,38003097,6853,3935
144,47,449523062,38003105,658062,538028
144,47,449523062,38003106,74451,67528
144,47,449523062,38003107,91635,78938
144,47,449523062,38003108,47170,37128
144,47,449523062,38003109,6306,4839
144,47,449523062,38003110,1057275,757416
144,47,449523062,38003111,3967,3538
144,47,449523062,38003112,17301,16529
144,47,449523062,38003113,21186,17393
144,47,449523062,38003380,3389,166
144,47,449523062,38003530,4919,4017
144,47,449523062,40217289,10,6
144,47,449523062,40481392,91635,78938
144,47,449523062,40482735,1039,558
144,47,449523062,40483101,1421,495
144,47,449523062,40483126,1394,364
144,47,449523062,40483521,158230,49584
144,47,449523062,40663853,1580,1517
144,47,449523062,40664882,167,143
144,47,449523062,42539267,156,78
144,47,449523062,42628190,13,12
144,47,449523062,42739011,-5,-5
144,47,449523062,42739013,-5,-5
144,47,449523062,42739014,-5,-5
144,47,449523062,42739550,6484,1162
144,47,449523062,42739551,1279,475
144,47,449523062,42739633,4353,1351
144,47,449523062,42740998,-5,-5
144,47,449523062,43533339,118116,78507
144,47,449523062,43533357,24,24
144,47,449523062,43533364,705,558
144,47,449523062,44786514,51,46
144,47,449523062,44820415,-5,-5
144,47,449523062,44820416,6,-5
144,47,449523062,44820418,-5,-5
144,47,449523062,44821536,61,15
144,47,449523062,44821540,550,231
144,47,449523062,44822689,1037,133
144,47,449523062,44822691,-5,-5
144,47,449523062,44823818,34,16
144,47,449523062,44823819,14,9
144,47,449523062,44823820,86,16
144,47,449523062,44824998,2295,1033
144,47,449523062,44824999,-5,-5
144,47,449523062,44825000,520,232
144,47,449523062,44825001,156,78
144,47,449523062,44825039,39,17
144,47,449523062,44826183,158230,49584
144,47,449523062,44826185,1421,495
144,47,449523062,44827347,21155,3695
144,47,449523062,44828529,6675,1477
144,47,449523062,44828532,144,21
144,47,449523062,44829629,1036,557
144,47,449523062,44829630,41,10
144,47,449523062,44830777,69,25
144,47,449523062,44830780,14,7
144,47,449523062,44831935,-5,-5
144,47,449523062,44831938,-5,-5
144,47,449523062,44833089,292167,111095
144,47,449523062,44834266,-5,-5
144,47,449523062,44834267,258,53
144,47,449523062,44835459,83,50
144,47,449523062,44837806,1137,427
144,47,449523062,44837810,15,9
144,47,449523062,45534446,547,301
144,47,449523062,45534448,315,176
144,47,449523062,45539333,2090,1087
144,47,449523062,45539334,1870,850
144,47,449523062,45539336,199,78
144,47,449523062,45544141,76,31
144,47,449523062,45544142,979,474
144,47,449523062,45544143,103,57
144,47,449523062,45544144,120,47
144,47,449523062,45548967,82,39
144,47,449523062,45553731,1080,542
144,47,449523062,45553733,25,8
144,47,449523062,45563303,52,21
144,47,449523062,45568129,4680,2719
144,47,449523062,45568130,1185,614
144,47,449523062,45577794,125,37
144,47,449523062,45582705,1112,550
144,47,449523062,45587512,410,217
144,47,449523062,45587516,1405,613
144,47,449523062,45587517,276,161
144,47,449523062,45592418,110,63
144,47,449523062,45597180,751,393
144,47,449523062,45597182,585,317
144,47,449523062,45597184,531,312
144,47,449523062,45602021,2696,1326
144,47,449523062,45602022,1195,606
144,47,449523062,45602027,4937,2880
144,47,449523062,45606807,3407,1633
144,47,449523062,45606809,955,500
144,47,449523062,45606810,3204,1891
144,47,449523062,45890698,-5,-5
144,48,449523062,801209,-5,-5
144,48,449523062,2000007,-5,-5
144,48,449523062,2106185,-5,-5
144,48,449523062,42628001,21855,14738
